"Period","Passenger_type","Direction","Country","Count"
201607,"NZ resident","Departure","Cook Islands",12220
201607,"NZ resident","Departure","Costa Rica",40
201607,"NZ resident","Departure","Croatia",560
201607,"NZ resident","Departure","Cuba",100
201607,"NZ resident","Departure","Cyprus",40
201607,"NZ resident","Departure","Czechia",320
201607,"NZ resident","Departure","Denmark",240
201607,"NZ resident","Departure","Ecuador",120
201607,"NZ resident","Departure","Egypt",80
201607,"NZ resident","Departure","Estonia",60
201607,"NZ resident","Departure","Fiji",23460
201607,"NZ resident","Departure","Finland",120
201607,"NZ resident","Departure","Former Yugoslav Republic of Macedonia (FYROM)",20
201607,"NZ resident","Departure","France",2620
201607,"NZ resident","Departure","French Polynesia",1240
201607,"NZ resident","Departure","Germany",1840
201607,"NZ resident","Departure","Gibraltar",20
201607,"NZ resident","Departure","Greece",480
201607,"NZ resident","Departure","Hong Kong (Special Administrative Region)",1120
201607,"NZ resident","Departure","Hungary",60
201607,"NZ resident","Departure","Iceland",60
201607,"NZ resident","Departure","India",3540
201607,"NZ resident","Departure","Indonesia",7500
201607,"NZ resident","Departure","Iran",220
201607,"NZ resident","Departure","Iraq",20
201607,"NZ resident","Departure","Ireland",1180
201607,"NZ resident","Departure","Israel",120
201607,"NZ resident","Departure","Italy",1900
201607,"NZ resident","Departure","Jamaica",20
201607,"NZ resident","Departure","Japan",2740
201607,"NZ resident","Departure","Jordan",80
201607,"NZ resident","Departure","Kazakhstan",60
201607,"NZ resident","Departure","Kenya",180
201607,"NZ resident","Departure","Kiribati",100
201607,"NZ resident","Departure","Korea, Republic of",1300
201607,"NZ resident","Departure","Kosovo",80
201607,"NZ resident","Departure","Laos",100
201607,"NZ resident","Departure","Lebanon",20
201607,"NZ resident","Departure","Lithuania",20
201607,"NZ resident","Departure","Macau (Special Administrative Region)",40
201607,"NZ resident","Departure","Madagascar",20
201607,"NZ resident","Departure","Malawi",40
201607,"NZ resident","Departure","Malaysia",2180
201607,"NZ resident","Departure","Maldives",80
201607,"NZ resident","Departure","Malta",20
201607,"NZ resident","Departure","Mauritius",60
201607,"NZ resident","Departure","Mexico",480
201607,"NZ resident","Departure","Moldova",40
201607,"NZ resident","Departure","Mongolia",60
201607,"NZ resident","Departure","Morocco",80
201607,"NZ resident","Departure","Myanmar",100
201607,"NZ resident","Departure","Namibia",80
201607,"NZ resident","Departure","Nepal",40
201607,"NZ resident","Departure","Netherlands",820
201607,"NZ resident","Departure","New Caledonia",1600
201607,"NZ resident","Departure","Nigeria",20
201607,"NZ resident","Departure","Niue",880
201607,"NZ resident","Departure","Norfolk Island",340
201607,"NZ resident","Departure","Norway",140
201607,"NZ resident","Departure","Not Stated",6180
201607,"NZ resident","Departure","Pakistan",120
201607,"NZ resident","Departure","Papua New Guinea",580
201607,"NZ resident","Departure","Peru",260
201607,"NZ resident","Departure","Philippines",2200
201607,"NZ resident","Departure","Poland",400
201607,"NZ resident","Departure","Portugal",280
201607,"NZ resident","Departure","Puerto Rico",20
201607,"NZ resident","Departure","Qatar",60
201607,"NZ resident","Departure","Romania",100
201607,"NZ resident","Departure","Russia",660
201607,"NZ resident","Departure","Rwanda",20
201607,"NZ resident","Departure","Samoa",7100
201607,"NZ resident","Departure","Samoa, American",120
201607,"NZ resident","Departure","Saudi Arabia",80
201607,"NZ resident","Departure","Serbia",80
201607,"NZ resident","Departure","Singapore",2240
201607,"NZ resident","Departure","Slovakia",80
201607,"NZ resident","Departure","Slovenia",80
201607,"NZ resident","Departure","Solomon Islands",80
201607,"NZ resident","Departure","Somalia",20
201607,"NZ resident","Departure","South Africa",1020
201607,"NZ resident","Departure","Spain",780
201607,"NZ resident","Departure","Sri Lanka",840
201607,"NZ resident","Departure","Sweden",440
201607,"NZ resident","Departure","Switzerland",420
201607,"NZ resident","Departure","Taiwan",660
201607,"NZ resident","Departure","Tanzania",120
201607,"NZ resident","Departure","Thailand",5500
201607,"NZ resident","Departure","Timor-Leste",20
201607,"NZ resident","Departure","Tonga",2600
201607,"NZ resident","Departure","Turkey",200
201607,"NZ resident","Departure","Tuvalu",40
201607,"NZ resident","Departure","Uganda",20
201607,"NZ resident","Departure","Ukraine",40
201607,"NZ resident","Departure","United Arab Emirates",180
201607,"NZ resident","Departure","United Kingdom",16220
201607,"NZ resident","Departure","United States of America",24880
201607,"NZ resident","Departure","Uzbekistan",20
201607,"NZ resident","Departure","Vanuatu",1640
201607,"NZ resident","Departure","Viet Nam",3120
201607,"NZ resident","Departure","Zambia",60
201607,"NZ resident","Departure","Zimbabwe",140
201608,"NZ resident","Departure","Afghanistan",20
201608,"NZ resident","Departure","Argentina",400
201608,"NZ resident","Departure","Aruba",20
201608,"NZ resident","Departure","Australia",97200
201608,"NZ resident","Departure","Austria",120
201608,"NZ resident","Departure","Azerbaijan",40
201608,"NZ resident","Departure","Bahamas",20
201608,"NZ resident","Departure","Bangladesh",20
201608,"NZ resident","Departure","Belgium",80
201608,"NZ resident","Departure","Bolivia",40
201608,"NZ resident","Departure","Bosnia and Herzegovina",20
201608,"NZ resident","Departure","Botswana",40
201608,"NZ resident","Departure","Brazil",1160
201608,"NZ resident","Departure","Brunei Darussalam",20
201608,"NZ resident","Departure","Bulgaria",80
201608,"NZ resident","Departure","Cambodia",260
201608,"NZ resident","Departure","Canada",3140
201608,"NZ resident","Departure","Cayman Islands",20
201608,"NZ resident","Departure","Chile",120
201608,"NZ resident","Departure","China, People's Republic of",5920
201608,"NZ resident","Departure","Colombia",40
201608,"NZ resident","Departure","Cook Islands",10400
201608,"NZ resident","Departure","Costa Rica",40
201608,"NZ resident","Departure","Croatia",600
201608,"NZ resident","Departure","Cuba",140
201608,"NZ resident","Departure","Cyprus",40
201608,"NZ resident","Departure","Czechia",180
201608,"NZ resident","Departure","Denmark",220
201608,"NZ resident","Departure","Dominican Republic",20
201608,"NZ resident","Departure","Egypt",160
201608,"NZ resident","Departure","Estonia",20
201608,"NZ resident","Departure","Fiji",19820
201608,"NZ resident","Departure","Finland",120
201608,"NZ resident","Departure","Former Yugoslav Republic of Macedonia (FYROM)",20
201608,"NZ resident","Departure","France",2220
201608,"NZ resident","Departure","French Polynesia",780
201608,"NZ resident","Departure","Germany",1400
201608,"NZ resident","Departure","Ghana",20
201608,"NZ resident","Departure","Greece",540
201608,"NZ resident","Departure","Hong Kong (Special Administrative Region)",1100
201608,"NZ resident","Departure","Hungary",60
201608,"NZ resident","Departure","Iceland",80
201608,"NZ resident","Departure","India",3300
201608,"NZ resident","Departure","Indonesia",6780
201608,"NZ resident","Departure","Iran",100
201608,"NZ resident","Departure","Iraq",20
201608,"NZ resident","Departure","Ireland",840
201608,"NZ resident","Departure","Israel",20
201608,"NZ resident","Departure","Italy",2040
201608,"NZ resident","Departure","Japan",1740
201608,"NZ resident","Departure","Jordan",60
201608,"NZ resident","Departure","Kazakhstan",20
201608,"NZ resident","Departure","Kenya",120
201608,"NZ resident","Departure","Kiribati",60
201608,"NZ resident","Departure","Korea, Republic of",1140
201608,"NZ resident","Departure","Kyrgyzstan",20
201608,"NZ resident","Departure","Laos",20
201608,"NZ resident","Departure","Latvia",20
201608,"NZ resident","Departure","Lebanon",60
201608,"NZ resident","Departure","Macau (Special Administrative Region)",40
201608,"NZ resident","Departure","Madagascar",20
201608,"NZ resident","Departure","Malaysia",1580
201608,"NZ resident","Departure","Maldives",20
201608,"NZ resident","Departure","Malta",20
201608,"NZ resident","Departure","Marshall Islands",40
201608,"NZ resident","Departure","Mauritius",60
201608,"NZ resident","Departure","Mexico",420
201608,"NZ resident","Departure","Mongolia",40
201608,"NZ resident","Departure","Montenegro",40
201608,"NZ resident","Departure","Morocco",20
201608,"NZ resident","Departure","Myanmar",80
201608,"NZ resident","Departure","Nauru",40
201608,"NZ resident","Departure","Nepal",40
201608,"NZ resident","Departure","Netherlands",720
201608,"NZ resident","Departure","New Caledonia",880
201608,"NZ resident","Departure","Nigeria",20
201608,"NZ resident","Departure","Niue",820
201608,"NZ resident","Departure","Norfolk Island",180
201608,"NZ resident","Departure","Norway",180
201608,"NZ resident","Departure","Not Stated",7720
201608,"NZ resident","Departure","Oman",20
201608,"NZ resident","Departure","Pakistan",60
201608,"NZ resident","Departure","Panama",20
201608,"NZ resident","Departure","Papua New Guinea",460
201608,"NZ resident","Departure","Peru",280
201608,"NZ resident","Departure","Philippines",1540
201608,"NZ resident","Departure","Pitcairn",60
201608,"NZ resident","Departure","Poland",120
201608,"NZ resident","Departure","Portugal",240
201608,"NZ resident","Departure","Qatar",20
201608,"NZ resident","Departure","Reunion",20
201608,"NZ resident","Departure","Romania",80
201608,"NZ resident","Departure","Russia",340
201608,"NZ resident","Departure","Rwanda",40
201608,"NZ resident","Departure","Samoa",4860
201608,"NZ resident","Departure","Samoa, American",60
201608,"NZ resident","Departure","Saudi Arabia",260
201608,"NZ resident","Departure","Senegal",20
201608,"NZ resident","Departure","Serbia",40
201608,"NZ resident","Departure","Singapore",1600
201608,"NZ resident","Departure","Slovakia",20
201608,"NZ resident","Departure","Slovenia",80
201608,"NZ resident","Departure","Solomon Islands",120
201608,"NZ resident","Departure","South Africa",1240
201608,"NZ resident","Departure","Spain",1180
201608,"NZ resident","Departure","Sri Lanka",600
201608,"NZ resident","Departure","Sweden",320
201608,"NZ resident","Departure","Switzerland",460
201608,"NZ resident","Departure","Taiwan",520
201608,"NZ resident","Departure","Tajikistan",20
201608,"NZ resident","Departure","Tanzania",80
201608,"NZ resident","Departure","Thailand",4780
201608,"NZ resident","Departure","Timor-Leste",20
201608,"NZ resident","Departure","Tokelau",40
201608,"NZ resident","Departure","Tonga",2140
201608,"NZ resident","Departure","Turkey",120
201608,"NZ resident","Departure","Uganda",20
201608,"NZ resident","Departure","Ukraine",60
201608,"NZ resident","Departure","United Arab Emirates",360
201608,"NZ resident","Departure","United Kingdom",12220
201608,"NZ resident","Departure","United States of America",19140
201608,"NZ resident","Departure","Vanuatu",1440
201608,"NZ resident","Departure","Viet Nam",2860
201608,"NZ resident","Departure","Zambia",60
201608,"NZ resident","Departure","Zimbabwe",60
201609,"NZ resident","Departure","Afghanistan",20
201609,"NZ resident","Departure","Argentina",1060
201609,"NZ resident","Departure","Australia",116840
201609,"NZ resident","Departure","Austria",120
201609,"NZ resident","Departure","Bahrain",20
201609,"NZ resident","Departure","Bangladesh",140
201609,"NZ resident","Departure","Belgium",80
201609,"NZ resident","Departure","Bolivia",20
201609,"NZ resident","Departure","Botswana",40
201609,"NZ resident","Departure","Brazil",680
201609,"NZ resident","Departure","Brunei Darussalam",20
201609,"NZ resident","Departure","Cambodia",460
201609,"NZ resident","Departure","Canada",2420
201609,"NZ resident","Departure","Chile",360
201609,"NZ resident","Departure","China, People's Republic of",10540
201609,"NZ resident","Departure","Colombia",40
201609,"NZ resident","Departure","Cook Islands",10800
201609,"NZ resident","Departure","Cote d'Ivoire",20
201609,"NZ resident","Departure","Croatia",280
201609,"NZ resident","Departure","Cuba",180
201609,"NZ resident","Departure","Cyprus",80
201609,"NZ resident","Departure","Czechia",80
201609,"NZ resident","Departure","Denmark",140
201609,"NZ resident","Departure","Ecuador",40
201609,"NZ resident","Departure","Egypt",80
201609,"NZ resident","Departure","Ethiopia",20
201609,"NZ resident","Departure","Fiji",17500
201609,"NZ resident","Departure","Finland",20
201609,"NZ resident","Departure","France",2360
201609,"NZ resident","Departure","French Polynesia",800
201609,"NZ resident","Departure","Germany",1800
201609,"NZ resident","Departure","Greece",400
201609,"NZ resident","Departure","Guatemala",20
201609,"NZ resident","Departure","Honduras",20
201609,"NZ resident","Departure","Hong Kong (Special Administrative Region)",1840
201609,"NZ resident","Departure","Hungary",120
201609,"NZ resident","Departure","Iceland",20
201609,"NZ resident","Departure","India",4400
201609,"NZ resident","Departure","Indonesia",4980
201609,"NZ resident","Departure","Iran",40
201609,"NZ resident","Departure","Iraq",80
201609,"NZ resident","Departure","Ireland",860
201609,"NZ resident","Departure","Israel",240
201609,"NZ resident","Departure","Italy",2200
201609,"NZ resident","Departure","Japan",4300
201609,"NZ resident","Departure","Jordan",140
201609,"NZ resident","Departure","Kazakhstan",40
201609,"NZ resident","Departure","Kenya",100
201609,"NZ resident","Departure","Kiribati",100
201609,"NZ resident","Departure","Korea, Republic of",1920
201609,"NZ resident","Departure","Kyrgyzstan",20
201609,"NZ resident","Departure","Laos",160
201609,"NZ resident","Departure","Latvia",20
201609,"NZ resident","Departure","Lithuania",40
201609,"NZ resident","Departure","Luxembourg",20
201609,"NZ resident","Departure","Macau (Special Administrative Region)",80
201609,"NZ resident","Departure","Madagascar",20
